date,product_id,product_name,brand,storage_variant,category,price,units_sold,revenue,stock,discount
2024-08-10,M107,Neo 7 Pro,iQOO,256GB,Mobile,20052,14,280728,69,10
2024-08-10,M108,Nord CE 3 Lite,OnePlus,128GB,Mobile,22872,7,160104,90,0
2024-08-10,M109,Nord 3 5G,OnePlus,256GB,Mobile,25008,20,500160,87,10
2024-08-10,M110,G73 5G,Motorola,128GB,Mobile,23504,14,329056,55,0
2024-08-10,M111,Edge 40 Neo,Motorola,128GB,Mobile,18958,11,208538,143,10
2024-08-10,M112,T2 5G,Vivo,128GB,Mobile,20332,12,243984,85,10
2024-08-10,M113,Y27,Vivo,64GB,Mobile,24515,14,343210,118,0
2024-08-10,M114,A78,Oppo,128GB,Mobile,20382,12,244584,115,10
2024-08-10,M115,Reno8 T,Oppo,128GB,Mobile,17060,37,631220,117,10
2024-08-10,M116,X5 Pro,Poco,256GB,Mobile,13596,37,503052,81,10
2024-08-10,M117,M6 Pro,Poco,128GB,Mobile,16481,21,346101,82,0
2024-08-10,M118,Zero 5G 2023,Infinix,128GB,Mobile,25354,9,228186,141,0
2024-08-10,M119,Spark 10,Tecno,64GB,Mobile,24649,40,985960,108,5
2024-08-11,M100,Galaxy M14,Samsung,64GB,Mobile,24647,3,73941,110,10
2024-08-11,M101,Galaxy A15,Samsung,128GB,Mobile,13180,2,26360,40,0
2024-08-11,M102,Note 12,Redmi,128GB,Mobile,10284,6,61704,72,0
2024-08-11,M103,12C,Redmi,64GB,Mobile,19252,10,192520,55,5
2024-08-11,M104,Narzo 60,Realme,128GB,Mobile,16130,5,80650,137,5
2024-08-11,M105,C55,Realme,64GB,Mobile,19702,21,413742,146,10
2024-08-11,M106,Z7 5G,iQOO,128GB,Mobile,27662,22,608564,90,5
2024-08-11,M107,Neo 7 Pro,iQOO,256GB,Mobile,14953,7,104671,68,5
2024-08-11,M108,Nord CE 3 Lite,OnePlus,128GB,Mobile,28411,10,284110,145,0
2024-08-11,M109,Nord 3 5G,OnePlus,256GB,Mobile,14581,35,510335,45,5
2024-08-11,M110,G73 5G,Motorola,128GB,Mobile,23424,36,843264,101,0
2024-08-11,M111,Edge 40 Neo,Motorola,128GB,Mobile,22847,16,365552,65,10
2024-08-11,M112,T2 5G,Vivo,128GB,Mobile,12342,29,357918,48,10
2024-08-11,M113,Y27,Vivo,64GB,Mobile,13180,25,329500,47,0
2024-08-11,M114,A78,Oppo,128GB,Mobile,24218,11,266398,91,5
2024-08-11,M115,Reno8 T,Oppo,128GB,Mobile,9587,24,230088,118,10
2024-08-11,M116,X5 Pro,Poco,256GB,Mobile,22003,12,264036,103,10
2024-08-11,M117,M6 Pro,Poco,128GB,Mobile,24658,37,912346,92,0
2024-08-11,M118,Zero 5G 2023,Infinix,128GB,Mobile,20202,24,484848,40,5
2024-08-11,M119,Spark 10,Tecno,64GB,Mobile,12257,40,490280,47,0
2024-08-12,M100,Galaxy M14,Samsung,64GB,Mobile,17849,10,178490,80,10
2024-08-12,M101,Galaxy A15,Samsung,128GB,Mobile,12272,21,257712,55,10
2024-08-12,M102,Note 12,Redmi,128GB,Mobile,17621,6,105726,131,10
2024-08-12,M103,12C,Redmi,64GB,Mobile,19460,32,622720,132,10
2024-08-12,M104,Narzo 60,Realme,128GB,Mobile,9469,38,359822,144,10
2024-08-12,M105,C55,Realme,64GB,Mobile,23688,17,402696,76,0
2024-08-12,M106,Z7 5G,iQOO,128GB,Mobile,14662,34,498508,65,10
2024-08-12,M107,Neo 7 Pro,iQOO,256GB,Mobile,10229,11,112519,70,5
2024-08-12,M108,Nord CE 3 Lite,OnePlus,128GB,Mobile,10533,20,210660,60,10
2024-08-12,M109,Nord 3 5G,OnePlus,256GB,Mobile,17689,22,389158,85,5
2024-08-12,M110,G73 5G,Motorola,128GB,Mobile,10758,30,322740,125,5
2024-08-12,M111,Edge 40 Neo,Motorola,128GB,Mobile,11997,3,35991,100,5
2024-08-12,M112,T2 5G,Vivo,128GB,Mobile,12852,24,308448,31,10
2024-08-12,M113,Y27,Vivo,64GB,Mobile,28797,25,719925,68,0
2024-08-12,M114,A78,Oppo,128GB,Mobile,15713,25,392825,78,5
2024-08-12,M115,Reno8 T,Oppo,128GB,Mobile,10061,18,181098,116,10
2024-08-12,M116,X5 Pro,Poco,256GB,Mobile,21177,33,698841,76,5
2024-08-12,M117,M6 Pro,Poco,128GB,Mobile,22714,22,499708,120,5
2024-08-12,M118,Zero 5G 2023,Infinix,128GB,Mobile,13619,17,231523,122,5
2024-08-12,M119,Spark 10,Tecno,64GB,Mobile,28100,19,533900,92,0
2024-08-13,M100,Galaxy M14,Samsung,64GB,Mobile,18738,29,543402,146,0
2024-08-13,M101,Galaxy A15,Samsung,128GB,Mobile,11500,21,241500,146,10
2024-08-13,M102,Note 12,Redmi,128GB,Mobile,26672,9,240048,32,0
2024-08-13,M103,12C,Redmi,64GB,Mobile,13507,12,162084,39,0
2024-08-13,M104,Narzo 60,Realme,128GB,Mobile,22235,37,822695,49,0
2024-08-13,M105,C55,Realme,64GB,Mobile,17764,5,88820,140,0
2024-08-13,M106,Z7 5G,iQOO,128GB,Mobile,9284,24,222816,31,10
2024-08-13,M107,Neo 7 Pro,iQOO,256GB,Mobile,19060,10,190600,39,10
2024-08-13,M108,Nord CE 3 Lite,OnePlus,128GB,Mobile,26185,30,785550,141,10
2024-08-13,M109,Nord 3 5G,OnePlus,256GB,Mobile,18757,40,750280,43,10
2024-08-13,M110,G73 5G,Motorola,128GB,Mobile,13996,9,125964,120,0
2024-08-13,M111,Edge 40 Neo,Motorola,128GB,Mobile,14883,6,89298,148,10
2024-08-13,M112,T2 5G,Vivo,128GB,Mobile,16080,6,96480,121,0
2024-08-13,M113,Y27,Vivo,64GB,Mobile,9618,15,144270,131,5
2024-08-13,M114,A78,Oppo,128GB,Mobile,16888,6,101328,121,0
2024-08-13,M115,Reno8 T,Oppo,128GB,Mobile,21543,34,732462,110,5
2024-08-13,M116,X5 Pro,Poco,256GB,Mobile,15496,13,201448,134,5
2024-08-13,M117,M6 Pro,Poco,128GB,Mobile,23607,12,283284,120,10
2024-08-13,M118,Zero 5G 2023,Infinix,128GB,Mobile,24106,38,916028,123,5
2024-08-13,M119,Spark 10,Tecno,64GB,Mobile,11406,33,376398,53,5
2024-08-14,M100,Galaxy M14,Samsung,64GB,Mobile,10206,13,132678,52,0
2024-08-14,M101,Galaxy A15,Samsung,128GB,Mobile,18626,35,651910,142,0
2024-08-14,M102,Note 12,Redmi,128GB,Mobile,28855,8,230840,119,0
2024-08-14,M103,12C,Redmi,64GB,Mobile,12483,21,262143,53,0
2024-08-14,M104,Narzo 60,Realme,128GB,Mobile,17461,38,663518,80,0
2024-08-14,M105,C55,Realme,64GB,Mobile,17749,33,585717,82,10
2024-08-14,M106,Z7 5G,iQOO,128GB,Mobile,19352,17,328984,84,0
2024-08-14,M107,Neo 7 Pro,iQOO,256GB,Mobile,19167,34,651678,60,10
2024-08-14,M108,Nord CE 3 Lite,OnePlus,128GB,Mobile,9205,17,156485,143,10
2024-08-14,M109,Nord 3 5G,OnePlus,256GB,Mobile,19222,4,76888,38,0
2024-08-14,M110,G73 5G,Motorola,128GB,Mobile,11454,4,45816,74,5
2024-08-14,M111,Edge 40 Neo,Motorola,128GB,Mobile,24093,29,698697,116,0
2024-08-14,M112,T2 5G,Vivo,128GB,Mobile,9353,6,56118,116,10
2024-08-14,M113,Y27,Vivo,64GB,Mobile,18389,24,441336,128,10
2024-08-14,M114,A78,Oppo,128GB,Mobile,26856,37,993672,38,10
2024-08-14,M115,Reno8 T,Oppo,128GB,Mobile,16739,21,351519,137,10
2024-08-14,M116,X5 Pro,Poco,256GB,Mobile,23532,31,729492,125,5
2024-08-14,M117,M6 Pro,Poco,128GB,Mobile,21031,32,672992,68,5
2024-08-14,M118,Zero 5G 2023,Infinix,128GB,Mobile,18243,13,237159,125,10
2024-08-14,M119,Spark 10,Tecno,64GB,Mobile,15726,3,47178,51,10
2024-08-15,M100,Galaxy M14,Samsung,64GB,Mobile,20484,30,614520,89,5
2024-08-15,M101,Galaxy A15,Samsung,128GB,Mobile,19596,30,587880,89,5
2024-08-15,M102,Note 12,Redmi,128GB,Mobile,24816,25,620400,48,0
2024-08-15,M103,12C,Redmi,64GB,Mobile,23749,9,213741,141,0
2024-08-15,M104,Narzo 60,Realme,128GB,Mobile,19359,10,193590,141,5
2024-08-15,M105,C55,Realme,64GB,Mobile,21933,14,307062,31,5
2024-08-15,M106,Z7 5G,iQOO,128GB,Mobile,15661,12,187932,105,0
2024-08-15,M107,Neo 7 Pro,iQOO,256GB,Mobile,17110,26,444860,32,0
2024-08-15,M108,Nord CE 3 Lite,OnePlus,128GB,Mobile,25475,22,560450,64,0
2024-08-15,M109,Nord 3 5G,OnePlus,256GB,Mobile,16480,26,428480,93,0
2024-08-15,M110,G73 5G,Motorola,128GB,Mobile,14427,36,519372,136,5
2024-08-15,M111,Edge 40 Neo,Motorola,128GB,Mobile,19098,32,611136,54,0
2024-08-15,M112,T2 5G,Vivo,128GB,Mobile,26895,28,753060,93,10
2024-08-15,M113,Y27,Vivo,64GB,Mobile,24257,4,97028,92,0
2024-08-15,M114,A78,Oppo,128GB,Mobile,21579,21,453159,38,0
2024-08-15,M115,Reno8 T,Oppo,128GB,Mobile,23058,10,230580,67,10
2024-08-15,M116,X5 Pro,Poco,256GB,Mobile,15934,32,509888,150,10
2024-08-15,M117,M6 Pro,Poco,128GB,Mobile,16236,1,16236,92,5
2024-08-15,M118,Zero 5G 2023,Infinix,128GB,Mobile,18082,22,397804,50,10
2024-08-15,M119,Spark 10,Tecno,64GB,Mobile,18160,28,508480,109,10
2024-08-16,M100,Galaxy M14,Samsung,64GB,Mobile,12592,34,428128,46,10
2024-08-16,M101,Galaxy A15,Samsung,128GB,Mobile,18275,24,438600,122,5
2024-08-16,M102,Note 12,Redmi,128GB,Mobile,13488,31,418128,102,5
2024-08-16,M103,12C,Redmi,64GB,Mobile,12068,24,289632,87,0
2024-08-16,M104,Narzo 60,Realme,128GB,Mobile,23664,21,496944,56,0
2024-08-16,M105,C55,Realme,64GB,Mobile,16766,31,519746,111,5
2024-08-16,M106,Z7 5G,iQOO,128GB,Mobile,17272,37,639064,73,10
2024-08-16,M107,Neo 7 Pro,iQOO,256GB,Mobile,18763,9,168867,54,10
2024-08-16,M108,Nord CE 3 Lite,OnePlus,128GB,Mobile,18490,15,277350,103,10
2024-08-16,M109,Nord 3 5G,OnePlus,256GB,Mobile,26483,16,423728,60,10
2024-08-16,M110,G73 5G,Motorola,128GB,Mobile,23409,2,46818,90,10
2024-08-16,M111,Edge 40 Neo,Motorola,128GB,Mobile,18243,7,127701,142,10
2024-08-16,M112,T2 5G,Vivo,128GB,Mobile,22587,21,474327,109,0
2024-08-16,M113,Y27,Vivo,64GB,Mobile,11397,30,341910,92,10
2024-08-16,M114,A78,Oppo,128GB,Mobile,26770,5,133850,64,10
2024-08-16,M115,Reno8 T,Oppo,128GB,Mobile,23491,13,305383,129,5
2024-08-16,M116,X5 Pro,Poco,256GB,Mobile,17145,24,411480,48,10
2024-08-16,M117,M6 Pro,Poco,128GB,Mobile,11337,15,170055,61,5
2024-08-16,M118,Zero 5G 2023,Infinix,128GB,Mobile,9595,40,383800,75,5
2024-08-16,M119,Spark 10,Tecno,64GB,Mobile,23230,18,418140,48,10
2024-08-17,M100,Galaxy M14,Samsung,64GB,Mobile,19461,39,758979,70,5
2024-08-17,M101,Galaxy A15,Samsung,128GB,Mobile,27573,13,358449,135,0
2024-08-17,M102,Note 12,Redmi,128GB,Mobile,26622,19,505818,45,10
2024-08-17,M103,12C,Redmi,64GB,Mobile,10785,13,140205,143,10
2024-08-17,M104,Narzo 60,Realme,128GB,Mobile,24438,16,391008,66,10
2024-08-17,M105,C55,Realme,64GB,Mobile,21204,1,21204,119,5
2024-08-17,M106,Z7 5G,iQOO,128GB,Mobile,18781,10,187810,56,5
2024-08-17,M107,Neo 7 Pro,iQOO,256GB,Mobile,19702,27,531954,33,0
2024-08-17,M108,Nord CE 3 Lite,OnePlus,128GB,Mobile,11950,10,119500,89,5
2024-08-17,M109,Nord 3 5G,OnePlus,256GB,Mobile,22172,36,798192,78,10
2024-08-17,M110,G73 5G,Motorola,128GB,Mobile,13628,21,286188,86,10
2024-08-17,M111,Edge 40 Neo,Motorola,128GB,Mobile,12853,18,231354,88,5
2024-08-17,M112,T2 5G,Vivo,128GB,Mobile,14832,30,444960,107,10
2024-08-17,M113,Y27,Vivo,64GB,Mobile,19331,9,173979,105,0
2024-08-17,M114,A78,Oppo,128GB,Mobile,20577,4,82308,45,0
2024-08-17,M115,Reno8 T,Oppo,128GB,Mobile,18629,24,447096,91,10
2024-08-17,M116,X5 Pro,Poco,256GB,Mobile,13911,25,347775,136,5
2024-08-17,M117,M6 Pro,Poco,128GB,Mobile,28026,28,784728,110,0
2024-08-17,M118,Zero 5G 2023,Infinix,128GB,Mobile,19582,21,411222,52,5
2024-08-17,M119,Spark 10,Tecno,64GB,Mobile,10017,21,210357,66,10
2024-08-18,M100,Galaxy M14,Samsung,64GB,Mobile,25680,33,847440,35,10
2024-08-18,M101,Galaxy A15,Samsung,128GB,Mobile,10647,9,95823,121,10
2024-08-18,M102,Note 12,Redmi,128GB,Mobile,26275,5,131375,148,0
2024-08-18,M103,12C,Redmi,64GB,Mobile,14584,34,495856,43,0
2024-08-18,M104,Narzo 60,Realme,128GB,Mobile,13817,6,82902,60,10
2024-08-18,M105,C55,Realme,64GB,Mobile,20715,6,124290,73,5
2024-08-18,M106,Z7 5G,iQOO,128GB,Mobile,22344,5,111720,126,5
2024-08-18,M107,Neo 7 Pro,iQOO,256GB,Mobile,24829,4,99316,99,5
2024-08-18,M108,Nord CE 3 Lite,OnePlus,128GB,Mobile,25832,26,671632,112,5
2024-08-18,M109,Nord 3 5G,OnePlus,256GB,Mobile,13570,6,81420,135,10
2024-08-18,M110,G73 5G,Motorola,128GB,Mobile,15951,8,127608,50,5
2024-08-18,M111,Edge 40 Neo,Motorola,128GB,Mobile,18544,4,74176,60,0
2024-08-18,M112,T2 5G,Vivo,128GB,Mobile,28274,15,424110,36,0
2024-08-18,M113,Y27,Vivo,64GB,Mobile,25685,15,385275,35,0
2024-08-18,M114,A78,Oppo,128GB,Mobile,17623,9,158607,141,0
2024-08-18,M115,Reno8 T,Oppo,128GB,Mobile,25082,25,627050,71,5
2024-08-18,M116,X5 Pro,Poco,256GB,Mobile,22969,19,436411,95,0
2024-08-18,M117,M6 Pro,Poco,128GB,Mobile,26129,27,705483,115,0
2024-08-18,M118,Zero 5G 2023,Infinix,128GB,Mobile,28023,13,364299,35,0
2024-08-18,M119,Spark 10,Tecno,64GB,Mobile,29322,15,439830,56,0
2024-08-19,M100,Galaxy M14,Samsung,64GB,Mobile,23276,21,488796,30,20
2024-08-19,M101,Galaxy A15,Samsung,128GB,Mobile,8848,33,291984,142,30
2024-08-19,M102,Note 12,Redmi,128GB,Mobile,24014,23,552322,80,10
2024-08-19,M103,12C,Redmi,64GB,Mobile,10492,30,314760,30,30
2024-08-19,M104,Narzo 60,Realme,128GB,Mobile,15376,33,507408,101,20
2024-08-19,M105,C55,Realme,64GB,Mobile,21392,22,470624,50,20
2024-08-19,M106,Z7 5G,iQOO,128GB,Mobile,23928,22,526416,72,20
2024-08-19,M107,Neo 7 Pro,iQOO,256GB,Mobile,16573,17,281741,80,20
2024-08-19,M108,Nord CE 3 Lite,OnePlus,128GB,Mobile,15480,24,371520,33,20
2024-08-19,M109,Nord 3 5G,OnePlus,256GB,Mobile,20839,42,875238,115,30
2024-08-19,M110,G73 5G,Motorola,128GB,Mobile,20963,17,356371,53,10
2024-08-19,M111,Edge 40 Neo,Motorola,128GB,Mobile,9092,16,145472,132,20
2024-08-19,M112,T2 5G,Vivo,128GB,Mobile,15062,46,692852,127,10
2024-08-19,M113,Y27,Vivo,64GB,Mobile,13848,23,318504,116,30
2024-08-19,M114,A78,Oppo,128GB,Mobile,23551,39,918489,76,20
2024-08-19,M115,Reno8 T,Oppo,128GB,Mobile,8246,24,197904,110,30
2024-08-19,M116,X5 Pro,Poco,256GB,Mobile,22859,42,960078,57,20
2024-08-19,M117,M6 Pro,Poco,128GB,Mobile,8624,16,137984,31,20
2024-08-19,M118,Zero 5G 2023,Infinix,128GB,Mobile,12742,41,522422,56,20
2024-08-19,M119,Spark 10,Tecno,64GB,Mobile,15912,39,620568,71,30
2024-08-20,M100,Galaxy M14,Samsung,64GB,Mobile,20523,11,225753,126,10
2024-08-20,M101,Galaxy A15,Samsung,128GB,Mobile,24805,39,967395,101,5
2024-08-20,M102,Note 12,Redmi,128GB,Mobile,17415,16,278640,139,10
2024-08-20,M103,12C,Redmi,64GB,Mobile,11290,1,11290,43,10
2024-08-20,M104,Narzo 60,Realme,128GB,Mobile,9919,1,9919,36,10
2024-08-20,M105,C55,Realme,64GB,Mobile,18986,29,550594,68,0
2024-08-20,M106,Z7 5G,iQOO,128GB,Mobile,20248,11,222728,102,10
2024-08-20,M107,Neo 7 Pro,iQOO,256GB,Mobile,13186,14,184604,77,0
2024-08-20,M108,Nord CE 3 Lite,OnePlus,128GB,Mobile,15438,24,370512,124,5
2024-08-20,M109,Nord 3 5G,OnePlus,256GB,Mobile,11868,2,23736,83,5
2024-08-20,M110,G73 5G,Motorola,128GB,Mobile,19747,8,157976,145,0
2024-08-20,M111,Edge 40 Neo,Motorola,128GB,Mobile,19897,30,596910,63,0
2024-08-20,M112,T2 5G,Vivo,128GB,Mobile,16706,2,33412,147,0
2024-08-20,M113,Y27,Vivo,64GB,Mobile,25614,4,102456,31,0
2024-08-20,M114,A78,Oppo,128GB,Mobile,11538,30,346140,60,10
2024-08-20,M115,Reno8 T,Oppo,128GB,Mobile,26098,18,469764,101,10
2024-08-20,M116,X5 Pro,Poco,256GB,Mobile,18849,37,697413,119,0
2024-08-20,M117,M6 Pro,Poco,128GB,Mobile,25719,10,257190,123,0
2024-08-20,M118,Zero 5G 2023,Infinix,128GB,Mobile,17060,25,426500,80,0
2024-08-20,M119,Spark 10,Tecno,64GB,Mobile,10979,28,307412,93,0
2024-08-21,M100,Galaxy M14,Samsung,64GB,Mobile,23997,1,23997,52,5
2024-08-21,M101,Galaxy A15,Samsung,128GB,Mobile,28899,5,144495,114,0
2024-08-21,M102,Note 12,Redmi,128GB,Mobile,17281,31,535711,66,10
2024-08-21,M103,12C,Redmi,64GB,Mobile,15809,18,284562,33,5
2024-08-21,M104,Narzo 60,Realme,128GB,Mobile,16162,29,468698,118,0
2024-08-21,M105,C55,Realme,64GB,Mobile,9056,28,253568,35,10
2024-08-21,M106,Z7 5G,iQOO,128GB,Mobile,25483,15,382245,92,10
2024-08-21,M107,Neo 7 Pro,iQOO,256GB,Mobile,10971,6,65826,76,5
2024-08-21,M108,Nord CE 3 Lite,OnePlus,128GB,Mobile,28116,31,871596,88,5
2024-08-21,M109,Nord 3 5G,OnePlus,256GB,Mobile,27845,24,668280,77,0
2024-08-21,M110,G73 5G,Motorola,128GB,Mobile,25249,21,530229,48,10
2024-08-21,M111,Edge 40 Neo,Motorola,128GB,Mobile,20294,38,771172,52,5
2024-08-21,M112,T2 5G,Vivo,128GB,Mobile,22006,23,506138,89,5
2024-08-21,M113,Y27,Vivo,64GB,Mobile,19582,32,626624,134,0
2024-08-21,M114,A78,Oppo,128GB,Mobile,26380,28,738640,76,5
2024-08-21,M115,Reno8 T,Oppo,128GB,Mobile,11548,9,103932,62,10
2024-08-21,M116,X5 Pro,Poco,256GB,Mobile,19859,30,595770,112,5
2024-08-21,M117,M6 Pro,Poco,128GB,Mobile,22293,11,245223,140,10
2024-08-21,M118,Zero 5G 2023,Infinix,128GB,Mobile,10830,10,108300,94,5
2024-08-21,M119,Spark 10,Tecno,64GB,Mobile,28139,11,309529,99,5
2024-08-22,M100,Galaxy M14,Samsung,64GB,Mobile,28798,14,403172,134,0
2024-08-22,M101,Galaxy A15,Samsung,128GB,Mobile,22987,27,620649,135,0
2024-08-22,M102,Note 12,Redmi,128GB,Mobile,12299,3,36897,99,10
2024-08-22,M103,12C,Redmi,64GB,Mobile,27025,1,27025,103,0
2024-08-22,M104,Narzo 60,Realme,128GB,Mobile,16511,11,181621,115,10
2024-08-22,M105,C55,Realme,64GB,Mobile,15687,22,345114,120,10
2024-08-22,M106,Z7 5G,iQOO,128GB,Mobile,26029,24,624696,71,0
2024-08-22,M107,Neo 7 Pro,iQOO,256GB,Mobile,26572,26,690872,96,5
2024-08-22,M108,Nord CE 3 Lite,OnePlus,128GB,Mobile,15460,27,417420,74,10
2024-08-22,M109,Nord 3 5G,OnePlus,256GB,Mobile,13487,30,404610,111,0
2024-08-22,M110,G73 5G,Motorola,128GB,Mobile,13591,13,176683,144,10
2024-08-22,M111,Edge 40 Neo,Motorola,128GB,Mobile,9017,7,63119,132,10
2024-08-22,M112,T2 5G,Vivo,128GB,Mobile,26226,5,131130,147,0
2024-08-22,M113,Y27,Vivo,64GB,Mobile,20045,26,521170,126,0
2024-08-22,M114,A78,Oppo,128GB,Mobile,19924,7,139468,99,0
2024-08-22,M115,Reno8 T,Oppo,128GB,Mobile,16258,2,32516,32,0
2024-08-22,M116,X5 Pro,Poco,256GB,Mobile,19692,12,236304,56,0
2024-08-22,M117,M6 Pro,Poco,128GB,Mobile,12337,29,357773,62,0
2024-08-22,M118,Zero 5G 2023,Infinix,128GB,Mobile,13202,23,303646,150,5
2024-08-22,M119,Spark 10,Tecno,64GB,Mobile,23205,39,904995,119,0
2024-08-23,M100,Galaxy M14,Samsung,64GB,Mobile,18845,24,452280,79,5
2024-08-23,M101,Galaxy A15,Samsung,128GB,Mobile,15988,40,639520,84,5
2024-08-23,M102,Note 12,Redmi,128GB,Mobile,27855,40,1114200,111,5
2024-08-23,M103,12C,Redmi,64GB,Mobile,29442,32,942144,116,0
2024-08-23,M104,Narzo 60,Realme,128GB,Mobile,10480,23,241040,70,5
2024-08-23,M105,C55,Realme,64GB,Mobile,10466,31,324446,119,5
2024-08-23,M106,Z7 5G,iQOO,128GB,Mobile,20316,7,142212,128,10
2024-08-23,M107,Neo 7 Pro,iQOO,256GB,Mobile,21465,40,858600,105,10
2024-08-23,M108,Nord CE 3 Lite,OnePlus,128GB,Mobile,19352,2,38704,92,10
2024-08-23,M109,Nord 3 5G,OnePlus,256GB,Mobile,22450,6,134700,92,0
2024-08-23,M110,G73 5G,Motorola,128GB,Mobile,24282,6,145692,99,5
2024-08-23,M111,Edge 40 Neo,Motorola,128GB,Mobile,12718,7,89026,122,0
2024-08-23,M112,T2 5G,Vivo,128GB,Mobile,23654,22,520388,125,5
2024-08-23,M113,Y27,Vivo,64GB,Mobile,16118,3,48354,90,10
2024-08-23,M114,A78,Oppo,128GB,Mobile,19550,29,566950,100,5
2024-08-23,M115,Reno8 T,Oppo,128GB,Mobile,15386,7,107702,82,10
2024-08-23,M116,X5 Pro,Poco,256GB,Mobile,9303,38,353514,46,10
2024-08-23,M117,M6 Pro,Poco,128GB,Mobile,9832,5,49160,86,10
2024-08-23,M118,Zero 5G 2023,Infinix,128GB,Mobile,26451,18,476118,89,0
2024-08-23,M119,Spark 10,Tecno,64GB,Mobile,27089,35,948115,132,5
2024-08-24,M100,Galaxy M14,Samsung,64GB,Mobile,11016,8,88128,104,5
2024-08-24,M101,Galaxy A15,Samsung,128GB,Mobile,25585,29,741965,52,5
2024-08-24,M102,Note 12,Redmi,128GB,Mobile,19613,19,372647,35,0
2024-08-24,M103,12C,Redmi,64GB,Mobile,28212,8,225696,84,5
2024-08-24,M104,Narzo 60,Realme,128GB,Mobile,15072,31,467232,55,0
2024-08-24,M105,C55,Realme,64GB,Mobile,25933,13,337129,30,0
2024-08-24,M106,Z7 5G,iQOO,128GB,Mobile,14997,20,299940,35,5
2024-08-24,M107,Neo 7 Pro,iQOO,256GB,Mobile,15985,38,607430,73,0
2024-08-24,M108,Nord CE 3 Lite,OnePlus,128GB,Mobile,26166,29,758814,121,0
2024-08-24,M109,Nord 3 5G,OnePlus,256GB,Mobile,13804,9,124236,51,0
2024-08-24,M110,G73 5G,Motorola,128GB,Mobile,12892,37,477004,107,10
2024-08-24,M111,Edge 40 Neo,Motorola,128GB,Mobile,10236,24,245664,93,5
2024-08-24,M112,T2 5G,Vivo,128GB,Mobile,24089,34,819026,120,0
2024-08-24,M113,Y27,Vivo,64GB,Mobile,19861,7,139027,99,10
2024-08-24,M114,A78,Oppo,128GB,Mobile,22531,18,405558,34,5
2024-08-24,M115,Reno8 T,Oppo,128GB,Mobile,21866,28,612248,119,10
2024-08-24,M116,X5 Pro,Poco,256GB,Mobile,12193,17,207281,41,0
2024-08-24,M117,M6 Pro,Poco,128GB,Mobile,20633,33,680889,81,5
2024-08-24,M118,Zero 5G 2023,Infinix,128GB,Mobile,17970,2,35940,45,0
2024-08-24,M119,Spark 10,Tecno,64GB,Mobile,15308,12,183696,103,0
2024-08-25,M100,Galaxy M14,Samsung,64GB,Mobile,15617,35,546595,114,5
2024-08-25,M101,Galaxy A15,Samsung,128GB,Mobile,20008,31,620248,63,10
2024-08-25,M102,Note 12,Redmi,128GB,Mobile,10970,38,416860,53,10
2024-08-25,M103,12C,Redmi,64GB,Mobile,23541,3,70623,101,0
2024-08-25,M104,Narzo 60,Realme,128GB,Mobile,17610,20,352200,48,0
2024-08-25,M105,C55,Realme,64GB,Mobile,12928,26,336128,119,10
2024-08-25,M106,Z7 5G,iQOO,128GB,Mobile,9847,33,324951,37,5
2024-08-25,M107,Neo 7 Pro,iQOO,256GB,Mobile,10398,18,187164,97,0
2024-08-25,M108,Nord CE 3 Lite,OnePlus,128GB,Mobile,26269,10,262690,31,10
2024-08-25,M109,Nord 3 5G,OnePlus,256GB,Mobile,13766,16,220256,147,5
2024-08-25,M110,G73 5G,Motorola,128GB,Mobile,25741,31,797971,54,0
2024-08-25,M111,Edge 40 Neo,Motorola,128GB,Mobile,24388,7,170716,57,5
2024-08-25,M112,T2 5G,Vivo,128GB,Mobile,14866,35,520310,100,5
2024-08-25,M113,Y27,Vivo,64GB,Mobile,12323,9,110907,115,0
2024-08-25,M114,A78,Oppo,128GB,Mobile,26707,5,133535,140,0
2024-08-25,M115,Reno8 T,Oppo,128GB,Mobile,23086,37,854182,39,10
2024-08-25,M116,X5 Pro,Poco,256GB,Mobile,15397,27,415719,110,0
2024-08-25,M117,M6 Pro,Poco,128GB,Mobile,21852,17,371484,135,0
2024-08-25,M118,Zero 5G 2023,Infinix,128GB,Mobile,23316,28,652848,126,0
2024-08-25,M119,Spark 10,Tecno,64GB,Mobile,10835,26,281710,129,5
2024-08-26,M100,Galaxy M14,Samsung,64GB,Mobile,9815,56,549640,115,10
2024-08-26,M101,Galaxy A15,Samsung,128GB,Mobile,17795,48,854160,87,20
2024-08-26,M102,Note 12,Redmi,128GB,Mobile,12154,18,218772,146,30
2024-08-26,M103,12C,Redmi,64GB,Mobile,17994,42,755748,131,30
2024-08-26,M104,Narzo 60,Realme,128GB,Mobile,16324,58,946792,141,30
2024-08-26,M105,C55,Realme,64GB,Mobile,13637,43,586391,106,10
2024-08-26,M106,Z7 5G,iQOO,128GB,Mobile,15539,14,217546,128,20
2024-08-26,M107,Neo 7 Pro,iQOO,256GB,Mobile,16926,23,389298,33,30
2024-08-26,M108,Nord CE 3 Lite,OnePlus,128GB,Mobile,8521,32,272672,40,30
2024-08-26,M109,Nord 3 5G,OnePlus,256GB,Mobile,10338,21,217098,35,30
2024-08-26,M110,G73 5G,Motorola,128GB,Mobile,15271,39,595569,65,20
2024-08-26,M111,Edge 40 Neo,Motorola,128GB,Mobile,16951,44,745844,137,20
