date,product_id,views,clicks,add_to_cart,purchases,bounce_rate
2024-08-02,M114,273,70,24,15,68.07
2024-08-02,M115,1016,226,165,36,66.37
2024-08-02,M116,57,15,3,2,69.38
2024-08-02,M117,363,123,70,15,66.41
2024-08-02,M118,305,88,31,14,49.15
2024-08-02,M119,289,99,70,16,64.97
2024-08-03,M100,651,251,89,29,39.82
2024-08-03,M101,544,97,40,37,76.29
2024-08-03,M102,904,238,154,34,47.48
2024-08-03,M103,976,123,34,37,59.58
2024-08-03,M104,652,148,50,24,71.13
2024-08-03,M105,676,189,112,24,65.09
2024-08-03,M106,319,110,57,23,53.76
2024-08-03,M107,599,168,74,21,72.64
2024-08-03,M108,143,53,35,9,49.78
2024-08-03,M109,908,117,41,31,23.61
2024-08-03,M110,619,231,178,39,40.37
2024-08-03,M111,398,95,19,36,23.53
2024-08-03,M112,638,85,38,37,54.22
2024-08-03,M113,374,53,28,29,28.61
2024-08-03,M114,122,32,21,5,73.34
2024-08-03,M115,516,190,81,29,24.15
2024-08-03,M116,333,119,84,23,42.51
2024-08-03,M117,81,18,5,5,56.9
2024-08-03,M118,393,48,18,18,27.85
2024-08-03,M119,47,15,5,2,21.31
2024-08-04,M100,105,42,19,9,28.44
2024-08-04,M101,697,271,116,29,32.27
2024-08-04,M102,408,49,11,20,51.63
2024-08-04,M103,840,218,169,33,31.33
2024-08-04,M104,497,182,58,35,59.04
2024-08-04,M105,21,6,2,1,59.54
2024-08-04,M106,584,187,42,23,37.21
2024-08-04,M107,141,53,14,5,48.86
2024-08-04,M108,315,80,19,11,79.54
2024-08-04,M109,171,64,26,12,23.67
2024-08-04,M110,702,144,64,32,25.21
2024-08-04,M111,147,29,18,7,59.16
2024-08-04,M112,692,179,41,25,59.9
2024-08-04,M113,326,112,47,31,25.23
2024-08-04,M114,190,54,13,7,63.87
2024-08-04,M115,348,38,25,28,34.42
2024-08-04,M116,226,84,62,12,78.59
2024-08-04,M117,361,99,79,15,47.46
2024-08-04,M118,119,40,15,6,71.2
2024-08-04,M119,157,44,20,7,38.67
2024-08-05,M100,84,17,8,4,57.05
2024-08-05,M101,269,52,26,24,73.97
2024-08-05,M102,428,70,53,17,39.85
2024-08-05,M103,690,247,113,25,32.12
2024-08-05,M104,1109,166,46,37,74.1
2024-08-05,M105,67,18,12,5,32.26
2024-08-05,M106,722,167,59,40,34.1
2024-08-05,M107,165,50,29,14,63.9
2024-08-05,M108,134,25,12,10,31.32
2024-08-05,M109,344,44,14,12,41.91
2024-08-05,M110,310,39,16,12,78.43
2024-08-05,M111,822,162,75,29,64.8
2024-08-05,M112,87,22,4,8,28.6
2024-08-05,M113,358,37,20,23,28.32
2024-08-05,M114,313,85,17,11,43.13
2024-08-05,M115,678,250,77,39,39.19
2024-08-05,M116,283,66,32,22,68.9
2024-08-05,M117,494,160,52,25,26.44
2024-08-05,M118,790,152,101,36,79.04
2024-08-05,M119,616,126,42,24,47.19
2024-08-06,M100,912,323,127,32,23.27
2024-08-06,M101,528,124,30,23,46.21
2024-08-06,M102,715,282,178,38,75.09
2024-08-06,M103,386,59,13,21,29.46
2024-08-06,M104,719,200,119,35,32.37
2024-08-06,M105,823,278,83,35,29.65
2024-08-06,M106,229,45,26,9,35.87
2024-08-06,M107,366,111,60,28,69.81
2024-08-06,M108,105,15,9,6,60.72
2024-08-06,M109,155,54,14,7,64.95
2024-08-06,M110,1117,409,151,40,38.81
2024-08-06,M111,391,123,61,19,79.91
2024-08-06,M112,57,13,7,3,28.66
2024-08-06,M113,978,100,21,38,35.47
2024-08-06,M114,399,60,31,21,72.38
2024-08-06,M115,107,34,21,4,52.3
2024-08-06,M116,399,71,45,23,73.43
2024-08-06,M117,350,99,56,28,48.2
2024-08-06,M118,244,68,15,12,27.5
2024-08-06,M119,73,16,9,3,47.09
2024-08-07,M100,131,52,24,12,45.41
2024-08-07,M101,68,26,15,5,74.22
2024-08-07,M102,501,178,124,37,21.67
2024-08-07,M103,658,241,127,25,59.96
2024-08-07,M104,426,165,124,19,21.95
2024-08-07,M105,545,180,66,22,36.19
2024-08-07,M106,366,41,29,15,34.89
2024-08-07,M107,205,26,12,10,59.82
2024-08-07,M108,412,136,89,40,55.24
2024-08-07,M109,500,72,38,37,73.11
2024-08-07,M110,359,96,39,18,70.58
2024-08-07,M111,389,82,34,14,58.86
2024-08-07,M112,387,129,50,13,72.15
2024-08-07,M113,27,8,4,1,61.24
2024-08-07,M114,804,166,44,29,77.57
2024-08-07,M115,176,44,20,15,51.26
2024-08-07,M116,210,29,16,8,41.51
2024-08-07,M117,239,37,29,12,39.51
2024-08-07,M118,382,124,77,17,24.86
2024-08-07,M119,405,93,53,19,79.15
2024-08-08,M100,147,16,12,7,34.37
2024-08-08,M101,252,74,30,13,44.44
2024-08-08,M102,334,76,51,32,72.96
2024-08-08,M103,50,8,6,3,44.8
2024-08-08,M104,98,16,6,8,55.22
2024-08-08,M105,462,94,29,25,27.9
2024-08-08,M106,97,38,9,5,50.65
2024-08-08,M107,431,144,105,24,44.25
2024-08-08,M108,421,52,19,29,58.47
2024-08-08,M109,769,307,206,33,47.06
2024-08-08,M110,588,137,98,21,70.37
2024-08-08,M111,707,218,167,31,53.21
2024-08-08,M112,439,166,106,17,65.22
2024-08-08,M113,389,118,75,13,64.37
2024-08-08,M114,121,48,22,10,75.78
2024-08-08,M115,179,39,12,15,49.68
2024-08-08,M116,246,57,24,22,43.32
2024-08-08,M117,477,93,66,29,40.85
2024-08-08,M118,916,131,80,34,35.03
2024-08-08,M119,160,16,4,10,28.05
2024-08-09,M100,152,40,26,8,75.0
2024-08-09,M101,360,50,25,35,43.43
2024-08-09,M102,137,51,12,11,54.24
2024-08-09,M103,228,76,30,10,48.0
2024-08-09,M104,30,3,2,1,41.77
2024-08-09,M105,84,15,9,4,20.27
2024-08-09,M106,226,44,14,15,20.72
2024-08-09,M107,74,18,9,5,48.23
2024-08-09,M108,671,192,96,31,42.42
2024-08-09,M109,507,124,45,19,65.98
2024-08-09,M110,426,121,32,16,20.11
2024-08-09,M111,382,150,31,23,70.29
2024-08-09,M112,281,32,12,10,71.31
2024-08-09,M113,321,92,31,24,21.11
2024-08-09,M114,312,47,18,12,66.02
2024-08-09,M115,154,60,40,11,38.28
2024-08-09,M116,670,119,64,28,27.64
2024-08-09,M117,534,140,80,30,24.85
2024-08-09,M118,920,355,247,35,65.17
2024-08-09,M119,236,54,10,23,61.2
2024-08-10,M100,709,281,205,27,39.77
2024-08-10,M101,712,106,29,29,53.73
2024-08-10,M102,322,115,31,22,62.61
2024-08-10,M103,114,21,12,9,65.73
2024-08-10,M104,378,99,69,14,56.17
2024-08-10,M105,614,224,144,40,45.43
2024-08-10,M106,672,125,75,27,59.06
2024-08-10,M107,295,90,29,14,50.43
2024-08-10,M108,133,23,10,7,77.1
2024-08-10,M109,367,110,87,20,36.79
2024-08-10,M110,145,26,11,14,78.63
2024-08-10,M111,235,29,10,11,60.07
2024-08-10,M112,273,62,13,12,69.96
2024-08-10,M113,391,85,30,14,40.7
2024-08-10,M114,296,54,16,12,59.61
2024-08-10,M115,529,116,66,37,27.57
2024-08-10,M116,1075,336,243,37,39.8
2024-08-10,M117,441,69,50,21,57.88
2024-08-10,M118,102,36,14,9,23.27
2024-08-10,M119,812,209,99,40,53.33
2024-08-11,M100,59,7,2,3,62.06
2024-08-11,M101,45,9,2,2,37.04
2024-08-11,M102,169,55,29,6,67.73
2024-08-11,M103,254,34,22,10,41.33
2024-08-11,M104,142,52,25,5,50.46
2024-08-11,M105,296,29,7,21,39.68
2024-08-11,M106,361,111,81,22,46.5
2024-08-11,M107,175,34,24,7,25.36
2024-08-11,M108,202,66,18,10,44.49
2024-08-11,M109,710,183,88,35,70.35
2024-08-11,M110,500,180,57,36,77.53
2024-08-11,M111,358,48,35,16,54.05
2024-08-11,M112,625,230,114,29,62.51
2024-08-11,M113,538,59,19,25,53.76
2024-08-11,M114,253,58,29,11,31.38
2024-08-11,M115,676,257,116,24,64.42
2024-08-11,M116,201,49,24,12,70.02
2024-08-11,M117,789,299,160,37,24.61
2024-08-11,M118,691,129,94,24,52.16
2024-08-11,M119,847,171,114,40,40.4
2024-08-12,M100,298,33,24,10,71.05
2024-08-12,M101,567,150,106,21,40.8
2024-08-12,M102,111,39,23,6,31.25
2024-08-12,M103,533,197,128,32,59.07
2024-08-12,M104,1139,299,210,38,65.4
2024-08-12,M105,366,139,28,17,75.42
2024-08-12,M106,933,238,69,34,29.25
2024-08-12,M107,227,25,18,11,42.97
2024-08-12,M108,487,131,55,20,44.59
2024-08-12,M109,581,193,101,22,52.09
2024-08-12,M110,748,108,21,30,60.14
2024-08-12,M111,31,6,2,3,53.03
2024-08-12,M112,521,77,19,24,29.48
2024-08-12,M113,638,210,121,25,45.62
2024-08-12,M114,686,190,92,25,78.71
2024-08-12,M115,406,60,13,18,31.96
2024-08-12,M116,784,135,64,33,66.46
2024-08-12,M117,477,104,68,22,41.7
2024-08-12,M118,417,41,22,17,58.44
2024-08-12,M119,486,48,20,19,44.34
2024-08-13,M100,623,187,140,29,37.22
2024-08-13,M101,309,105,73,21,49.35
2024-08-13,M102,98,19,7,9,43.47
2024-08-13,M103,235,48,28,12,34.64
2024-08-13,M104,771,141,104,37,20.34
2024-08-13,M105,145,35,15,5,79.26
2024-08-13,M106,697,209,124,24,51.96
2024-08-13,M107,291,59,14,10,65.3
2024-08-13,M108,829,329,193,30,45.73
2024-08-13,M109,527,66,23,40,39.83
2024-08-13,M110,114,19,12,9,68.05
2024-08-13,M111,114,37,11,6,38.97
2024-08-13,M112,123,44,9,6,61.19
2024-08-13,M113,438,126,91,15,23.1
2024-08-13,M114,61,8,3,6,43.17
2024-08-13,M115,663,221,163,34,66.11
2024-08-13,M116,136,15,3,13,24.22
2024-08-13,M117,268,33,7,12,47.04
2024-08-13,M118,911,350,151,38,35.46
2024-08-13,M119,781,312,243,33,33.91
2024-08-14,M100,288,91,36,13,34.64
2024-08-14,M101,761,268,199,35,33.92
2024-08-14,M102,226,26,13,8,26.28
2024-08-14,M103,264,99,52,21,39.08
2024-08-14,M104,969,289,184,38,24.06
2024-08-14,M105,554,91,24,33,32.07
2024-08-14,M106,176,39,16,17,27.55
2024-08-14,M107,1016,378,238,34,35.19
2024-08-14,M108,259,70,54,17,24.07
2024-08-14,M109,51,6,2,4,65.34
2024-08-14,M110,116,30,6,4,54.67
2024-08-14,M111,460,118,31,29,69.54
2024-08-14,M112,100,28,19,6,57.29
2024-08-14,M113,618,211,46,24,63.72
2024-08-14,M114,603,95,34,37,53.47
2024-08-14,M115,573,171,120,21,45.12
2024-08-14,M116,789,177,90,31,22.18
2024-08-14,M117,716,283,98,32,70.49
2024-08-14,M118,293,38,13,13,66.87
2024-08-14,M119,83,17,3,3,58.86
2024-08-15,M100,877,327,205,30,33.07
2024-08-15,M101,772,150,67,30,60.15
2024-08-15,M102,584,107,23,25,51.68
2024-08-15,M103,220,47,22,9,34.33
2024-08-15,M104,276,99,61,10,32.27
2024-08-15,M105,369,126,26,14,30.82
2024-08-15,M106,312,79,30,12,50.59
2024-08-15,M107,264,86,24,26,40.9
2024-08-15,M108,378,108,31,22,53.06
2024-08-15,M109,380,66,27,26,69.49
2024-08-15,M110,467,65,43,36,50.56
2024-08-15,M111,377,80,44,32,69.75
2024-08-15,M112,695,184,99,28,24.29
2024-08-15,M113,57,22,12,4,56.41
2024-08-15,M114,600,68,27,21,23.54
2024-08-15,M115,139,46,23,10,39.18
2024-08-15,M116,768,145,33,32,41.45
2024-08-15,M117,29,4,1,1,60.77
2024-08-15,M118,226,48,22,22,20.78
2024-08-15,M119,728,197,106,28,48.93
2024-08-16,M100,948,180,70,34,65.58
2024-08-16,M101,481,92,42,24,39.42
2024-08-16,M102,786,94,30,31,75.41
2024-08-16,M103,384,111,75,24,48.6
2024-08-16,M104,342,123,70,21,25.68
2024-08-16,M105,626,142,57,31,47.16
2024-08-16,M106,551,145,85,37,63.15
2024-08-16,M107,166,59,44,9,51.91
2024-08-16,M108,315,48,32,15,45.16
2024-08-16,M109,469,58,18,16,68.98
2024-08-16,M110,43,5,1,2,69.14
2024-08-16,M111,150,42,23,7,73.59
2024-08-16,M112,613,120,93,21,71.88
2024-08-16,M113,376,77,44,30,45.67
2024-08-16,M114,144,40,23,5,79.59
2024-08-16,M115,318,38,28,13,44.82
2024-08-16,M116,683,204,41,24,78.23
2024-08-16,M117,428,93,50,15,64.11
2024-08-16,M118,469,103,36,40,46.04
2024-08-16,M119,539,68,24,18,65.56
2024-08-17,M100,717,201,94,39,23.1
2024-08-17,M101,283,72,38,13,32.17
2024-08-17,M102,313,57,45,19,54.69
2024-08-17,M103,255,63,35,13,28.3
2024-08-17,M104,324,89,20,16,40.34
2024-08-17,M105,20,8,3,1,63.35
2024-08-17,M106,235,40,20,10,31.54
2024-08-17,M107,277,108,46,27,68.25
2024-08-17,M108,168,59,20,10,47.84
2024-08-17,M109,746,102,62,36,51.52
2024-08-17,M110,553,154,50,21,62.92
2024-08-17,M111,532,183,116,18,42.67
2024-08-17,M112,773,265,117,30,48.88
2024-08-17,M113,136,26,20,9,21.48
2024-08-17,M114,111,33,26,4,79.61
2024-08-17,M115,480,191,134,24,46.63
2024-08-17,M116,695,246,96,25,44.79
2024-08-17,M117,378,110,46,28,75.08
2024-08-17,M118,617,217,82,21,30.73
2024-08-17,M119,502,121,35,21,66.31
2024-08-18,M100,509,107,38,33,50.63
2024-08-18,M101,268,26,17,9,31.13
2024-08-18,M102,80,29,23,5,35.04
2024-08-18,M103,437,171,80,34,36.47
2024-08-18,M104,107,27,7,6,70.6
2024-08-18,M105,138,23,9,6,52.33
2024-08-18,M106,117,26,7,5,35.68
2024-08-18,M107,40,4,1,4,40.83
2024-08-18,M108,490,56,23,26,74.27
2024-08-18,M109,80,24,8,6,45.87
2024-08-18,M110,128,32,15,8,72.26
2024-08-18,M111,41,8,4,4,54.77
2024-08-18,M112,429,139,73,15,46.58
2024-08-18,M113,368,142,92,15,55.05
2024-08-18,M114,201,61,20,9,25.54
2024-08-18,M115,325,126,71,25,23.58
2024-08-18,M116,403,62,46,19,44.47
2024-08-18,M117,591,157,68,27,77.62
2024-08-18,M118,237,61,40,13,43.2
2024-08-18,M119,418,146,97,15,30.49
2024-08-19,M100,220,43,19,21,52.66
2024-08-19,M101,511,184,112,33,67.49
2024-08-19,M102,557,129,75,23,48.01
2024-08-19,M103,518,151,56,30,24.68
2024-08-19,M104,537,115,25,33,71.12
2024-08-19,M105,370,86,19,22,26.19
2024-08-19,M106,300,80,25,22,50.85
2024-08-19,M107,177,32,12,17,62.06
2024-08-19,M108,447,123,30,24,50.93
2024-08-19,M109,1249,269,180,42,36.88
2024-08-19,M110,211,32,19,17,68.42
2024-08-19,M111,282,60,26,16,71.51
2024-08-19,M112,1156,132,55,46,76.57
2024-08-19,M113,261,38,19,23,44.72
2024-08-19,M114,774,187,59,39,79.08
2024-08-19,M115,313,98,36,24,41.77
2024-08-19,M116,745,152,39,42,37.41
2024-08-19,M117,161,50,30,16,39.88
2024-08-19,M118,1040,297,97,41,29.77
2024-08-19,M119,978,277,74,39,65.83
2024-08-20,M100,136,53,10,11,50.69
2024-08-20,M101,929,310,82,39,22.18
2024-08-20,M102,372,132,31,16,64.39
2024-08-20,M103,11,2,1,1,73.46
2024-08-20,M104,19,4,0,1,58.23
2024-08-20,M105,742,141,106,29,59.61
2024-08-20,M106,161,48,35,11,58.05
2024-08-20,M107,194,77,61,14,42.78
2024-08-20,M108,660,100,77,24,38.74
2024-08-20,M109,24,2,1,2,43.33
2024-08-20,M110,205,54,28,8,39.17
2024-08-20,M111,781,301,116,30,70.9
2024-08-20,M112,29,3,1,2,40.95
2024-08-20,M113,62,14,4,4,73.81
2024-08-20,M114,837,229,94,30,40.79
2024-08-20,M115,310,32,20,18,24.58
2024-08-20,M116,439,46,30,37,47.84
2024-08-20,M117,143,53,33,10,21.44
2024-08-20,M118,374,121,27,25,79.43
2024-08-20,M119,311,85,44,28,46.67
2024-08-21,M100,18,5,3,1,34.04
2024-08-21,M101,78,28,11,5,66.57
2024-08-21,M102,821,277,75,31,35.28
2024-08-21,M103,474,128,70,18,35.33
2024-08-21,M104,357,56,21,29,37.56
2024-08-21,M105,462,86,17,28,69.24
2024-08-21,M106,242,88,59,15,74.03
2024-08-21,M107,69,17,13,6,30.86
2024-08-21,M108,831,233,136,31,28.32
2024-08-21,M109,672,179,85,24,52.85
2024-08-21,M110,271,47,22,21,56.44
2024-08-21,M111,550,140,33,38,71.06
2024-08-21,M112,618,75,45,23,64.2
2024-08-21,M113,459,116,31,32,33.9
2024-08-21,M114,582,119,29,28,34.82
2024-08-21,M115,266,47,20,9,22.75
2024-08-21,M116,472,171,66,30,56.02
2024-08-21,M117,318,50,35,11,78.39
2024-08-21,M118,243,53,42,10,77.62
2024-08-21,M119,185,21,16,11,74.76
2024-08-22,M100,258,86,58,14,43.58
2024-08-22,M101,533,106,55,27,29.26
2024-08-22,M102,76,24,15,3,64.24
2024-08-22,M103,10,2,0,1,79.12
2024-08-22,M104,243,76,55,11,35.28
2024-08-22,M105,269,62,47,22,44.69
2024-08-22,M106,365,142,44,24,55.45
2024-08-22,M107,307,95,39,26,68.73
2024-08-22,M108,610,75,32,27,76.24
2024-08-22,M109,823,300,186,30,59.65
2024-08-22,M110,301,104,23,13,70.18
2024-08-22,M111,100,27,9,7,74.68
2024-08-22,M112,109,41,13,5,26.29
2024-08-22,M113,313,92,34,26,37.34
2024-08-22,M114,190,55,25,7,54.08
2024-08-22,M115,24,9,1,2,49.07
2024-08-22,M116,184,72,14,12,21.77
2024-08-22,M117,552,146,79,29,51.67
2024-08-22,M118,685,197,127,23,36.62
2024-08-22,M119,932,295,143,39,60.45
2024-08-23,M100,489,101,50,24,37.63
2024-08-23,M101,684,221,140,40,44.29
2024-08-23,M102,405,96,27,40,33.15
2024-08-23,M103,707,256,65,32,66.05
2024-08-23,M104,665,186,70,23,26.21
2024-08-23,M105,316,102,26,31,52.59
2024-08-23,M106,119,38,23,7,55.65
2024-08-23,M107,913,169,78,40,70.41
2024-08-23,M108,28,10,7,2,76.65
2024-08-23,M109,140,32,6,6,38.37
2024-08-23,M110,134,28,16,6,27.02
2024-08-23,M111,74,11,5,7,56.46
2024-08-23,M112,582,142,89,22,78.46
2024-08-23,M113,53,9,6,3,75.08
2024-08-23,M114,718,214,116,29,76.83
2024-08-23,M115,83,14,3,7,45.64
2024-08-23,M116,789,198,105,38,24.17
2024-08-23,M117,90,13,6,5,70.05
2024-08-23,M118,463,63,27,18,40.3
2024-08-23,M119,849,281,124,35,29.4
2024-08-24,M100,211,50,34,8,56.8
2024-08-24,M101,301,56,33,29,34.42
2024-08-24,M102,377,54,35,19,22.51
2024-08-24,M103,217,65,25,8,30.85
2024-08-24,M104,882,327,125,31,37.42
2024-08-24,M105,145,19,4,13,35.24
2024-08-24,M106,508,175,127,20,38.27
2024-08-24,M107,716,140,90,38,32.1
2024-08-24,M108,750,294,176,29,22.22
2024-08-24,M109,240,29,23,9,78.98
2024-08-24,M110,839,219,60,37,56.19
2024-08-24,M111,426,141,71,24,54.5
2024-08-24,M112,801,139,105,34,43.1
2024-08-24,M113,78,28,11,7,66.4
2024-08-24,M114,308,32,16,18,48.21
2024-08-24,M115,691,207,156,28,70.94
2024-08-24,M116,467,70,17,17,51.13
2024-08-24,M117,350,72,21,33,62.35
2024-08-24,M118,51,15,9,2,57.49
2024-08-24,M119,191,75,28,12,21.9
2024-08-25,M100,515,77,58,35,50.17
2024-08-25,M101,828,198,123,31,47.24
2024-08-25,M102,449,152,103,38,55.29
2024-08-25,M103,54,15,11,3,47.76
2024-08-25,M104,318,83,31,20,38.49
2024-08-25,M105,331,48,10,26,35.82
2024-08-25,M106,669,178,106,33,75.03
2024-08-25,M107,394,96,26,18,76.45
2024-08-25,M108,198,39,22,10,61.65
2024-08-25,M109,441,61,47,16,78.13
2024-08-25,M110,910,151,51,31,70.97
2024-08-25,M111,206,52,33,7,74.71
2024-08-25,M112,518,117,31,35,57.47
2024-08-25,M113,193,20,14,9,51.79
2024-08-25,M114,62,17,13,5,79.96
2024-08-25,M115,712,165,57,37,47.91
2024-08-25,M116,502,65,30,27,32.87
2024-08-25,M117,383,64,19,17,51.78
2024-08-25,M118,657,209,92,28,78.26
2024-08-25,M119,282,91,70,26,27.4
2024-08-26,M100,1083,238,187,56,62.6
2024-08-26,M101,1347,182,70,48,64.98
2024-08-26,M102,181,18,3,18,64.78
2024-08-26,M103,698,78,43,42,42.18
2024-08-26,M104,672,105,51,58,66.45
2024-08-26,M105,555,68,40,43,38.74
2024-08-26,M106,160,44,32,14,79.51
2024-08-26,M107,478,87,54,23,44.67
2024-08-26,M108,485,93,64,32,53.71
2024-08-26,M109,548,138,66,21,29.23
2024-08-26,M110,601,128,58,39,79.69
2024-08-26,M111,1168,364,219,44,69.37
2024-08-26,M112,442,139,41,29,67.82
2024-08-26,M113,997,344,244,34,31.69
2024-08-26,M114,1531,361,233,69,69.44
2024-08-26,M115,1258,266,167,60,63.97
2024-08-26,M116,685,198,154,31,70.15
2024-08-26,M117,883,212,165,31,74.59
2024-08-26,M118,1432,173,123,50,39.36
2024-08-26,M119,416,86,58,27,62.84
2024-08-27,M100,386,139,82,33,61.59
2024-08-27,M101,463,163,47,21,53.49
2024-08-27,M102,329,123,75,23,20.12
2024-08-27,M103,545,81,46,22,37.37
2024-08-27,M104,294,31,14,18,23.68
2024-08-27,M105,210,65,37,13,77.25
2024-08-27,M106,160,18,7,13,27.26
2024-08-27,M107,461,150,117,36,43.81
2024-08-27,M108,806,199,84,30,28.86
2024-08-27,M109,80,22,5,8,79.44
2024-08-27,M110,369,109,80,14,26.16
2024-08-27,M111,440,98,66,22,77.45
2024-08-27,M112,329,84,66,32,65.66
2024-08-27,M113,492,166,53,31,54.17
2024-08-27,M114,972,109,58,35,32.64
2024-08-27,M115,950,146,91,39,74.51
2024-08-27,M116,458,163,82,25,28.13
2024-08-27,M117,85,13,9,3,22.08
2024-08-27,M118,676,146,60,32,77.05
2024-08-27,M119,382,119,52,18,54.47
2024-08-28,M100,383,103,39,22,79.74
2024-08-28,M101,779,303,183,50,27.57
2024-08-28,M102,828,95,71,40,36.97
2024-08-28,M103,409,154,95,17,29.45
2024-08-28,M104,375,124,50,33,46.15
2024-08-28,M105,150,40,30,14,74.48
2024-08-28,M106,767,257,140,44,21.97
2024-08-28,M107,254,75,19,16,34.25
2024-08-28,M108,340,123,84,31,33.59
2024-08-28,M109,199,28,6,13,68.93
2024-08-28,M110,712,169,89,27,46.13
2024-08-28,M111,405,76,56,24,20.26
2024-08-28,M112,699,257,96,46,36.66
2024-08-28,M113,863,296,203,63,36.65
2024-08-28,M114,612,118,44,27,76.7
2024-08-28,M115,496,160,41,24,47.98
2024-08-28,M116,1121,118,69,44,53.24
2024-08-28,M117,339,63,45,27,21.92
2024-08-28,M118,420,99,33,25,31.21
2024-08-28,M119,618,157,87,39,71.44
2024-08-29,M100,313,114,71,12,37.8
2024-08-29,M101,20,8,3,1,28.0
2024-08-29,M102,392,79,22,28,21.81
2024-08-29,M103,255,69,55,25,41.92
2024-08-29,M104,197,19,8,7,77.84
2024-08-29,M105,450,140,32,29,53.73
2024-08-29,M106,522,178,137,25,36.02
2024-08-29,M107,227,38,13,18,40.62
2024-08-29,M108,839,233,157,28,59.35
2024-08-29,M109,40,12,8,2,55.8
2024-08-29,M110,697,171,65,25,38.82
2024-08-29,M111,252,29,17,24,58.89
2024-08-29,M112,732,243,136,39,23.77
2024-08-29,M113,349,95,70,26,65.68
2024-08-29,M114,530,167,121,23,77.13
2024-08-29,M115,228,47,24,19,72.65
2024-08-29,M116,566,206,83,31,33.07
2024-08-29,M117,546,170,136,37,31.87
2024-08-29,M118,147,30,16,5,51.8
2024-08-29,M119,21,7,1,2,57.46
2024-08-30,M100,492,157,119,24,29.57
2024-08-30,M101,482,116,76,28,65.8
2024-08-30,M102,686,138,75,28,24.62
2024-08-30,M103,256,80,37,18,34.9
2024-08-30,M104,317,49,13,11,70.81
2024-08-30,M105,647,179,40,38,64.49
2024-08-30,M106,178,17,4,13,36.19
2024-08-30,M107,53,10,6,4,63.23
2024-08-30,M108,128,51,27,11,52.11
2024-08-30,M109,404,139,98,36,56.07
2024-08-30,M110,1014,229,108,34,46.85
2024-08-30,M111,344,104,35,19,68.57
2024-08-30,M112,348,85,49,12,26.6
2024-08-30,M113,303,106,52,11,20.5
2024-08-30,M114,61,22,17,6,21.09
2024-08-30,M115,251,94,69,12,55.57
2024-08-30,M116,292,71,55,28,74.54
2024-08-30,M117,390,44,25,13,27.24
2024-08-30,M118,52,11,3,5,36.96
2024-08-30,M119,334,36,17,12,79.64
2024-08-31,M100,866,143,34,30,40.35
2024-08-31,M101,301,58,32,12,77.43
2024-08-31,M102,252,80,53,12,55.42
2024-08-31,M103,272,50,40,11,26.34
2024-08-31,M104,35,4,0,2,44.66
2024-08-31,M105,93,27,14,4,45.08
2024-08-31,M106,57,7,2,4,74.76
2024-08-31,M107,164,43,22,9,69.77
2024-08-31,M108,637,129,43,24,50.34
2024-08-31,M109,236,67,49,16,51.42
2024-08-31,M110,128,37,12,8,23.09
2024-08-31,M111,663,225,175,39,69.42
2024-08-31,M112,157,52,30,9,55.93
2024-08-31,M113,516,150,30,34,71.72
2024-08-31,M114,412,41,15,26,33.45
2024-08-31,M115,525,162,79,26,45.04
2024-08-31,M116,702,196,130,34,74.09
2024-08-31,M117,382,135,80,26,43.44
2024-08-31,M118,772,294,189,27,57.9
2024-08-31,M119,536,58,29,32,78.8
2024-09-01,M100,129,34,7,5,38.19
2024-09-01,M101,456,146,66,20,58.95
2024-09-01,M102,677,136,72,27,22.37
2024-09-01,M103,437,79,61,24,62.39
2024-09-01,M104,295,53,18,13,66.13
2024-09-01,M105,157,16,10,10,79.77
2024-09-01,M106,159,61,47,9,75.05
2024-09-01,M107,198,35,10,10,75.01
2024-09-01,M108,713,96,76,29,33.05
2024-09-01,M109,882,274,146,30,49.4
2024-09-01,M110,304,99,44,14,27.11
2024-09-01,M111,41,15,8,4,71.31
2024-09-01,M112,121,48,16,7,38.74
2024-09-01,M113,248,90,32,23,42.14
2024-09-01,M114,565,92,61,28,58.34
2024-09-01,M115,493,184,81,23,53.88
2024-09-01,M116,89,24,7,3,55.37
2024-09-01,M117,227,77,54,22,42.98
2024-09-01,M118,720,228,95,33,30.67
2024-09-01,M119,270,103,46,10,68.61
2024-09-02,M100,49,17,5,2,28.33
2024-09-02,M101,764,213,102,34,24.97
2024-09-02,M102,438,163,75,26,33.84
2024-09-02,M103,360,51,27,23,32.35
2024-09-02,M104,117,33,16,4,58.09
2024-09-02,M105,771,290,201,29,69.27
2024-09-02,M106,363,56,19,33,73.64
2024-09-02,M107,378,48,36,36,47.26
2024-09-02,M108,120,13,8,10,27.8
2024-09-02,M109,593,151,32,29,28.01
2024-09-02,M110,327,116,59,13,36.05
2024-09-02,M111,294,75,57,18,32.81
2024-09-02,M112,36,13,6,3,61.79
2024-09-02,M113,167,17,6,13,31.18
2024-09-02,M114,514,82,49,27,45.87
2024-09-02,M115,1048,322,183,37,71.4
2024-09-02,M116,70,8,4,3,45.32
2024-09-02,M117,808,270,119,31,48.24
2024-09-02,M118,275,108,38,11,65.07
2024-09-02,M119,399,49,30,30,72.35
2024-09-03,M100,391,39,24,24,33.83
2024-09-03,M101,616,124,83,36,70.77
2024-09-03,M102,298,79,16,21,67.54
2024-09-03,M103,1037,382,190,38,48.13
2024-09-03,M104,877,264,108,39,31.3
2024-09-03,M105,38,5,2,2,39.47
2024-09-03,M106,522,109,37,22,28.04
2024-09-03,M107,391,85,65,26,49.55
